"Rating","Reviews","Size","Installs","Price"
3.9,1075,8.3,50000,2.99
4,8769,2.1,1000000,0
4.5,3005,26,10000,2.99
3.7,705,20,50000,0
3.9,18751,3.6,1000000,0
3.9,107,44,10000,0
4.5,25243,26,100000,2.99
4.4,319,1.1,10000,2.99
4.7,8696,14,100000,0
4.7,10672,6.9,100000,0
4.1,7,12,1000,0
4.3,40241,20.53,5000000,0
4.1,1828,13,100000,0
3.5,315,8.3,100000,0
3.8,1343,9,100000,0
4.2,20476,28,1000000,0
4,29708,19,1000000,0
3.9,39495,59,5000000,0
4.3,30002,29,1000000,0
4.3,1776,26,50000,0
4.5,14,30,1000,0
4.5,804,27,10000,0
4.4,238459,35,10000000,0
4.7,120,5.1,10000,0
3.9,194,20.53,10000,0
4.5,74531,32,5000000,0
4.17581188356988,1,2.9,1000,0
4.7,210,18,10000,0
2,136,15,10000,0
3.9,12,3.5,1000,0
4.2,4559,6.4,100000,0
3.4,30,3,10000,0
4.7,51,11,1000,0
4.4,503757,20.53,10000000,0
4.17581188356988,8,6.1,5000,0
3.3,75,4.7,10000,0
5,7,3.4,1000,0
4.1,7479,13,1000000,0
4,26530,3.9,1000000,0
4.1,76484,20.53,5000000,0
3.8,6,3.5,1000,0
4.6,1450632,20.53,10000000,0
4.3,61990,20.53,10000000,0
4.1,52312,11,5000000,0
4.2,306652,64,10000000,0
4.3,2215,12,500000,0
4,9013,2.4,1000000,0
4.5,88,3.7,500,4.99
4.5,185,3.7,5000,0
4.17581188356988,0,4.6,500,0
4.1,85,44,10000,0
3.7,7,2.7,1000,0
4.5,623,47,5000,0.99
4.4,6738,56,100000,0
4.17581188356988,0,20.53,1000,0
2.3,3,16,1000,0
4.7,68,6.5,10000,0
4.3,375,15,10000,0
3.4,5,59,1000,0
2.9,33,20.53,10000,0
3.8,1088,86,100000,0
4.5,45458,35,1000000,0
3.4,486,5.9,100000,0
3.8,949,1.2,50000,0
3,76,39,5000,1.99
4.4,80927,27,1000000,0
4,51,3.2,1000,0
3.9,339,4.2,50000,0
4.6,116973,31,1000000,0
3.8,89,3.9,10000,0
3.8,3597,25,100000,0
4,66,20.53,10000,0
4.4,25627,9.8,1000000,0
3.1,40,13,10000,0
4.2,55313,16,1000000,0
4.6,27,4.2,10000,0
4,97,99,5000,0
3.2,32,2.8,1000,0
4.4,2087,8.3,100000,0
4,529,20.53,100000,0
4.4,26,3.8,500,0
4.5,41624,3.4,1000000,0
4.7,1891,1.9,100000,0
4.4,8,3.3,5000,0
4.4,65766,20.53,5000000,0
4.4,346681,7.1,10000000,0
3,20,4.3,1000,2.99
2.6,91,2.8,5000,0
3.5,43,48,1000,0
3.9,253,14,10000,0
4.6,71,5.7,500,2.49
4.5,1564,35,50000,0
4.5,6750,43,100000,0
4.7,3873,63,10000,0
4.4,74744,60,1000000,0
2.8,107441,32,1000000,0
2.8,135,5.3,10000,0
5,2,7.5,500,0
4.1,22,31,1000,0
4.8,48,25,5000,0
4,18,3.6,1000,0
4.6,18893,91,100000,0
4.4,1031,48,100000,0
4.1,585,4.4,50000,0
4.8,21,89,1000,0
4.3,734,13,10000,0
3.9,7,3.8,1000,0
4.3,807226,34,10000000,0
4.6,23971,24,1000000,0
4.17581188356988,1,5.8,500,0
4.17581188356988,7,4.9,500,0
3.9,145931,43,10000000,0
4.6,5,8.8,500,0
4.17581188356988,4,7.6,1000,0
3.8,71,7,10000,0
3.6,33812,12,5000000,0
4.1,82827,20,10000000,0
3.4,803,8,50000,0
4.7,19,12,1000,0
4.5,459,8,10000,0
4.3,218,29,10000,0
4.6,218451,4.7,10000000,0
4.8,57400,14,500000,0
4.6,284670,20.53,10000000,0
4.8,445756,16,10000000,0
4.6,361780,9.7,10000000,0
4.1,24456,20.53,1000000,0
4.7,2319,27,50000,0
4.8,6696,5.3,100000,0
4.7,173394,8.5,5000000,0
4.5,96419,20.53,5000000,0
4.7,13620,9,500000,0
4.8,29551,67,1000000,0
4.7,47463,22,1000000,0
4.7,1340,11,10000,4.49
4.7,759,15,50000,0
4.7,497826,20.53,10000000,0
4.7,1133393,20.53,10000000,0
3.8,3547,1.8,100000,399.99
4,856,8.7,10000,399.99
3.8,411,2.6,10000,299.99
2.9,41,2.9,1000,379.99
4.6,459,2,10000,18.99
4.4,208501,56,1000000,0
3.9,213,2.9,1000,0
3.6,217,4.9,10000,389.99
4.3,180,3.8,5000,399.99
3.6,126,1.4,5000,2.49
3.9,4581,21,100000,0
4,36,41,1000,399.99
4.2,1493,57,100000,0
4.7,327,31,10000,0
4,484858,20.53,10000000,0
4.6,8004,34,100000,0
4.2,636228,20.53,10000000,0
4.3,931503,31,10000000,0
4.5,68072,40,5000000,0
4.5,1333338,8.7,10000000,0
4.4,899748,80,10000000,0
3.7,23729,24,1000000,0
4.3,104389,12,5000000,0
4.5,559931,20.53,10000000,0
3.8,130689,57,5000000,0
4.5,234971,81,1000000,0
4.4,72202,6.7,1000000,0
4.9,25,46,5000,0
4.1,21223,48,1000000,0
4.2,32,33,10000,0
4.4,438911,99,10000000,0
4.1,2063,4.5,100000,0
4.6,45771,28,1000000,0
4.5,29495,56,1000000,0
4.4,1721943,26,10000000,0
4.4,579519,99,10000000,0
4,170973,43,5000000,0
4.2,62636,17,1000000,0
4.2,123136,80,5000000,0
4.2,250197,44,5000000,0
4.8,221722,20.53,10000000,0
3.7,29838,20.53,5000000,0
3.4,1012,12,100000,0
4.3,183004,100,10000000,0
4.3,143087,69,1000000,0
4.6,652940,90,10000000,0
4.2,336386,88,10000000,0
4.6,5195,64,100000,0
4.1,91935,39,10000000,0
4.6,92522,56,5000000,0
4.3,45370,14,1000000,0
4.7,394842,75,10000000,0
4.3,1231,20.53,100000,0
3.7,1443,20,100000,0
4.3,148083,57,10000000,0
4.3,598975,39,10000000,0
4.3,275,29,10000,0
4,64164,3.6,10000000,0
4.5,19,5.4,5000,0
4.5,23,0.28,5000,0
4.17581188356988,5,2.3,1000,0
4.7,11018,25,500000,0
4.2,676,5.4,100000,0
4.7,55,5.4,10000,0
4.8,21,5.4,5000,0
4.6,87,5.4,10000,0
4.4,29,5.3,5000,0
4.6,70,3.2,1000,0
4.5,242,5.4,50000,0
3.7,3743,5.6,1000000,0
4.17581188356988,4,17,1000,0
4.2,19,5.4,5000,0
3,5,2.6,1000,0
4.4,129409,73,1000000,1.99
4.7,7,5.4,1000,0
4.3,22667,35,1000000,0
3.9,10114,48,100000,0
4.17581188356988,0,20.53,50000,0
4.4,48427,20.53,500000,0
4.6,28,26,500,0
5,25,20.53,1000,0
2.7,560,37,10000,0
4.4,161637,82,10000000,0
4.4,218881,37,5000000,0
4.6,31134,48,1000000,0
4.1,242722,54,10000000,0
4.5,244039,46,5000000,0
4.2,720685,51,10000000,0
4.7,84389,48,1000000,0
4.3,137696,55,5000000,0
4.3,322976,20.53,5000000,0
4.2,254,25,10000,0
4,22435,100,1000000,0
4.3,308944,70,5000000,0
4.6,16801,20.53,1000000,0
4.3,906,9.2,50000,0
4.3,391325,43,10000000,0
4.3,28735,91,1000000,0
4.7,580160,29,5000000,0
4.4,862,44,100000,0
3.8,17,30,1000,0
4.6,1226514,99,10000000,0
4.6,19070,90,100000,0
4.5,118,72,50000,0
4.5,20247,47,5000000,0
4.4,25717,20.53,1000000,0
3.8,1363,26,100000,0
4.3,1602,5,100000,0
3.7,128,20,10000,0
4,211,37,10000,0
4.4,83,85,10000,0
3.8,1745,20.53,1000000,0
3.4,131,22,5000,0
2.9,53,82,10000,0
4.5,20,65,1000,0.99
3.7,25,43,5000,0
4.1,25195,21,1000000,0
3.7,22,90,5000,0
3,17,32,1000,0
4.1,1152,2.7,100000,0
4.2,29,35,5000,0
4.5,153,20.53,10000,0
3.6,740,71,50000,0
3.7,20879,22,1000000,0
3.9,76340,14,5000000,0
4.2,2563,20.53,100000,0
4.5,23966,0.85,1000000,5.99
2.8,961,1.3,100000,0
2.6,114,1.6,10000,0
4.3,246201,20.53,10000000,0
4.4,125652,56,10000000,0
4.1,1407,3.4,100000,0
4,448,3.1,50000,0
4.3,11379,20,500000,0
3.7,42329,20.53,5000000,0
4.1,40437,20.53,5000000,0
4.2,51787,20.53,5000000,0
4.3,531074,2.5,10000000,0
4.6,807155,93,10000000,0
4.4,450013,37,10000000,0
4.4,228130,70,5000000,0
2.4,11773,3.3,1000000,0
4.5,118285,22,1000000,0
4.6,318134,20.53,5000000,0
3.4,2445,34,500000,0
3.9,65119,46,1000000,0
4.3,34898,92,1000000,0
4.4,17945,9.5,1000000,0
4.3,107765,78,5000000,0
4.2,37165,22,1000000,0
4.4,4706,1.5,1000000,0
4,23168,54,1000000,0
4.1,235486,63,10000000,0
3.9,24123,69,1000000,0
4.1,7728,39,500000,0
4.2,2180,55,100000,0
4,59223,46,5000000,0
3.5,1976,21,100000,0
4.8,5369,63,50000,0
3.9,85278,23,1000000,0
3.6,16521,23,1000000,0
3.7,70,26,10000,0
4.4,28,8.8,1000,0
4.1,91667,27,1000000,0
4,1185,5,100000,0
2.8,440,23,10000,0.99
3.7,681,8.2,10000,0
3.9,623,8.5,100000,0
3.6,2433,47,100000,0
4.5,1827,12,100000,0
3.5,30,17,1000,0
4.2,16,3.3,1000,0
4.4,128,6.7,50000,0
4,498,11,10000,0
4.7,48,4.1,1000,0
4.17581188356988,88,4.3,1000,0
4.1,23609,31,1000000,0
4,24312,25,500000,0
4.17581188356988,14,2,1000,0
4.17581188356988,17,1.7,5000,0
3.8,874,12,100000,0
5,2,14,1000,0
4,29462,44,1000000,0
4.17581188356988,4,1.5,1000,0
3.8,159063,85,1000000,0
4.1,294,9.8,10000,0
4.17581188356988,38,3.7,10000,0
3.4,617,46,100000,0
4.1,215,30,10000,0
3.8,6,23,1000,0
4.4,1275373,91,10000000,0
4.4,43,44,1000,0
4.4,22,19,5000,0
3.7,701,7.3,100000,0
4.17581188356988,4,3.7,1000,0
4.6,1170641,26,10000000,0
3.4,150,7.3,50000,0
4.1,9,8.7,1000,0
4.4,574719,20,10000000,0
3.8,250,7.3,50000,0
3.5,91,25,10000,0
4.5,78629,6.3,1000000,0
4.5,648380,24,10000000,0
4,7317,20.53,1000000,0
1.7,14,13,1000,0
4.2,725,3,100000,0
4.3,2158,3,100000,0
4,7718,46,100000,0
4.2,249,3,50000,0
4.6,9,17,500,0
4.6,11,17,1000,0
4.1,484,2.9,100000,0
4,202,2.9,50000,0
3.3,40,2.7,1000,1.99
4.1,1948,20.53,100000,0
4,9,4.7,500,0
4.4,52,3,5000,0
4.2,294,3,50000,0
3.1,20973,31,5000000,0
4.7,114,8.6,5000,0
4.4,1604146,57,10000000,0
4.6,285,20.53,10000,0.99
4.4,260137,13,10000000,0
4,6205,20.53,100000,0
4.2,19666,20.53,1000000,0
4.7,54,44,10000,0
4.2,3845,76,500000,0
3.8,141,19,10000,0
4.6,4546,3,100000,0
4.4,21,15,5000,0
4.5,52,33,5000,0
3.5,17,7.4,5000,0
4.4,15806,42,1000000,0
3,94,30,10000,0
4.8,53,4.4,1000,0
4.17581188356988,1,20.53,1000,0
4.6,6344,32,500000,0
4.5,12,23,1000,0
4.3,10446,64,500000,0
3.8,11,3.6,5000,0
4.8,111,10,5000,0
3.7,1213,1.1,500000,0
4.5,484,20.53,1000,4.99
4.1,2954,20.53,100000,0
4.2,27,4.3,10000,0
4.17581188356988,26,3,1000,0
4,162530,97,10000000,0
4,254518,100,10000000,0
4.2,88901,73,10000000,0
4.3,65146,100,10000000,0
4.5,66321,18,5000000,0
4.3,29270,44,5000000,0
4.6,751911,20.53,10000000,0
4.2,97,8.9,10000,0
4.2,26426,30,1000000,0
4,60,3.7,5000,0
4.4,132,33,10000,0
4,463,13,10000,0
4.7,70,14,1000,0
4.17581188356988,17,3.7,500,0
3.7,3,7.3,500,0
4.2,162,37,10000,0
4.1,44,13,1000,0
3.5,24,13,10000,0
4.8,12,8.4,500,0
4.3,201,45,10000,0
4.4,16,3.7,1000,0
4.2,109,30,10000,0
4.5,112,39,10000,0
4.3,367,5.1,100000,0
4.1,134,5.3,10000,0
4.4,31,0.2,1000,3.99
2.1,87,26,5000,0
4.1,22,2.4,5000,0
4.7,303,42,10000,0
4.6,66,17,10000,0
4.9,285,25,10000,0
3.9,592,2.5,100000,0
4.1,181,9.2,10000,0
4.5,227,15,50000,0
4.2,287,12,50000,0
1.9,8,6.7,1000,0
4.2,79826,20.53,1000000,0
4.3,242096,87,10000000,0
2.5,862,30,100000,0
4.7,1424,19,100000,0
4.6,169661,40,10000000,0
4.4,172,49,5000,2.99
4.3,7441,52,500000,0
4.4,55,63,1000,4.49
3.8,11,17,1000,0
4.4,21,32,1000,0
4.7,8343,8.3,50000,4.99
3.3,27,5,5000,0
4,209,22,10000,0
4.4,382,12,10000,0
4.2,5,5.5,500,0
4.6,27135,20.53,100000,4.99
2.9,7,20.53,500,0
4.2,4,29,500,0
4.5,6230,20.53,100000,11.99
3.6,5,5.4,1000,0
4.4,7461,31,1000000,0
4.2,120,14,10000,0
4.8,17,37,5000,0
4.4,10341,6.9,500000,0
3.3,1476,18,500000,0
4.3,539,13,50000,0
4.6,30,3.8,1000,0
4.7,289,3.2,5000,0
4.2,540,3.2,10000,0
4.8,93,14,1000,0
4.2,5,3.3,500,0
4.2,41,15,1000,0
4.6,1238,9.5,100000,0
4.1,29,13,10000,0
3.7,4071,20.53,500000,0
4.1,142,5.3,100000,0
3.8,103,6.9,5000,0
3.5,3347,15,100000,0
4,983,7.2,100000,0
3.3,1988,7.3,500000,0
3.4,3491,7.3,1000000,0
3.7,533,7.3,100000,0
4,967,22,100000,0
4.9,8418,21,500000,0
4.8,787,53,1000,1.99
4.6,838,11,50000,0
4.3,2806,27,100000,0
3.8,66033,6.8,10000000,0
4.3,7557,7.4,100000,0
4.5,54090,4,5000000,0
3.8,48545,38,1000000,0
4.3,556929,53,10000000,0
4.4,146,3.9,10000,0
4.5,559597,89,10000000,0
4.2,305367,46,10000000,0
4.4,103909,9.2,5000000,0
4.3,275843,41,10000000,0
3.8,63,3.7,10000,0
4.1,28892,6.3,5000000,0
4.5,634159,58,10000000,0
4.1,32,4.1,10000,0
3.9,17067,2.7,5000000,0
4.2,2509,5,1000000,0
4.4,447,3.7,100000,0
2.6,17,4.6,5000,0
4.2,63056,8.1,1000000,0
4,3,3.3,1000,0
4.7,22,11,1000,0
3.8,11,17,1000,0
4.6,17,19,1000,0
4.6,275,3.9,5000,2.99
4.17581188356988,6,6.1,1000,0
5,5,9.1,1000,0
4.1,64,2,5000,0
4.17581188356988,5,2.8,1000,0
3,4,20.53,1000,0
4.8,111,5.9,1000,0
3.4,694,20.53,50000,0
4,35188,6.2,1000000,0
2.2,4,4.8,500,0
4.17581188356988,6,24,500,0
4.17581188356988,8,13,1000,0
4.5,103,9.8,1000,0
3.8,28660,6.4,5000000,0
4.5,10440,86,50000,4.99
4.4,2017,2.4,100000,0
3.9,142693,21,5000000,0
4.3,80,1.7,10000,0
4,2076,11,500000,0
4.1,7118,9.2,1000000,0
4.6,21187,35,1000000,0
3.7,34079,9.2,5000000,0
4.5,1439,15,10000,0
4.6,9612,3.5,100000,0
4.3,5442,16,50000,9.99
4.3,205830,63,10000000,0
4.7,3049,20.53,50000,0
4.2,867,7.5,100000,0
4.3,14453,21,1000000,0
4.3,6079,1.8,500000,0
4.7,167406,18,1000000,0
4.2,128579,20.53,5000000,0
4.1,389,20.53,10000,0
4.6,8175,3.2,100000,0
4.7,8114,20.53,100000,2.49
4.3,6,33,500,0
4.6,17180,31,1000000,0
2.9,141,22,10000,0
4,2,3.6,1000,0
4.8,27,2.5,500,0
3.9,11,16,1000,0
4.17581188356988,11,18,1000,0
4,2055,2.6,100000,0
4.8,12,28,1000,0
4.2,29,20.53,10000,0
4.17581188356988,94,8.7,5000,0
3.4,7,6,1000,0
2.4,577,3.7,50000,0
3.3,10,3.3,1000,0
3.9,91,8.9,5000,0
4,5055,17,100000,0
4.5,1819,10,100000,0
4,180,27,10000,0
5,22,25,1000,0
3.6,16,33,5000,0
3.5,43,30,10000,0
4.9,23,28,1000,0
3.9,77,20.53,10000,0
4,282,7.7,10000,0
4.17581188356988,5,21,1000,0
4.4,337,3.3,10000,0
3.6,284795,31,10000000,0
4.7,45,12,5000,0
4.5,63765,11,1000000,0
4.2,313769,20.53,10000000,0
4.3,1118201,20.53,10000000,0
4.6,899010,20.53,10000000,0
4.6,181961,18,10000000,0
4.5,205914,54,10000000,0
4.7,155694,92,1000000,0
4.4,344383,30,10000000,0
4.6,104676,2.6,5000000,0
4.2,4099,17,100000,0
4,4722,35,500000,0
2.3,69,11,10000,0
4.5,501,65,10000,0
3.6,226,25,50000,0
4.4,17,4.8,500,4.49
3.9,20,4.8,10000,0
4.8,38,24,500,0
4.2,16,26,1000,0
3.7,11,4.8,5000,0
1,1,4.9,1000,0
3.6,35121,5.1,5000000,0
3.3,381023,53,10000000,0
4.3,26601,5.4,1000000,0
4.7,55,8,500,0
4.17581188356988,414,59,100000,0
4,68664,55,10000000,0
4.3,6333,30,1000000,0
4,1469,5.2,100000,0
4.7,2066,25,100000,0
4.5,26744,51,500000,0
3.8,19221,13,5000000,0
4.17581188356988,6,31,1000,0
2.8,17,3.1,5000,0
4.3,534,3,100000,0
4.5,41,4,500,0
2.2,4,28,1000,0
4.7,29,3.2,1000,0
4.4,30,99,5000,0
4.9,301,25,10000,0
4.4,150,5.9,10000,0
4.8,100,4.5,5000,0
5,10,3,1000,0
4,4160,30,500000,0
4.3,616,25,10000,0
4.5,415,52,10000,0
3.2,304,4.7,10000,0
4.6,2683,25,10000,0
4.8,33783,6.4,1000000,0
3,28447,15,1000000,0
3.9,230,12,10000,0
3.9,8419,47,100000,0
3.5,4205,10,100000,0
4.1,355,53,10000,0
4.7,6073,8.5,100000,0
4,9,33,1000,0
4.2,45,23,1000,0
3.8,7326,20.53,500000,0
4.5,1318,24,50000,0
4.1,98,2,5000,0
4.3,23,93,1000,0
4.9,124,3.4,1000,0
4.2,798,29,50000,0
3.7,84,6.3,1000,2.99
4.9,83,3.1,500,3.99
3.3,78,2.5,10000,0
3.4,1520,6.3,50000,0
5,6,9.2,1000,0
4.4,622,2.5,10000,0
3.7,192,36,100000,0
4.8,6,6.2,500,0
4.9,42,18,1000,0
4.17581188356988,1,16,500,0
4.3,8827,20.53,1000000,0
4.3,11760,20.53,1000000,0
4.4,328,11,10000,0
4.9,59,21,500,0
3.9,8185,45,500000,0
4.17581188356988,53,4.2,5000,0
3.2,661,7.6,100000,0
3.5,2539,8.6,500000,0
3,597,17,100000,0
3.1,72,2.4,10000,0
4.7,146,34,5000,0
3.7,533,3.8,50000,0
1.9,250,20.53,50000,0
4.5,514,5.9,5000,6.99
4.6,144,6.3,1000,6.99
4.5,31,2.3,1000,0
4.4,33661,60,100000,2.99
3.5,46801,60,1000000,0
4.3,41,7.9,1000,2.99
4.5,65,24,10000,0
4,3,2.2,500,0
3.8,87734,32,10000000,0
3.5,20675,96,1000000,0
4.3,51569,26,1000000,0
4.5,38297,6.4,10000000,0
3.8,159398,28,5000000,0
4.5,776730,49,10000000,0
4.2,152,16,10000,0
4.3,70903,51,5000000,0
4.1,110,2.6,5000,0
3,69,31,10000,0
2.6,186,25,10000,0
3.4,25,16,10000,0
3.4,18,45,1000,0
4.5,3320,8.3,100000,0
3.9,174423,7.9,10000000,0
4,255,16,10000,0
3.2,12,13,1000,0
4.6,47,3.3,5000,0
3.8,292,2.7,100000,0
3.9,26,12,1000,0
2.1,32,9.6,1000,0
1.8,5,18,1000,0
3.6,2526,20.53,1000000,0
3.7,5004,2.5,1000000,0
4.7,191,7.2,5000,0
4.5,67186,6.3,1000000,0
4.17581188356988,0,20.53,1000,0
4.4,8259,3.5,1000000,0
2.3,3,36,1000,0
4.5,43,28,10000,0
4.4,16,6.7,5000,0
4.3,3068,6,100000,0
3.7,3,27,1000,0
4.5,13466,3.4,500000,0
4.3,27749,16,1000000,0
3.4,25515,20.53,10000000,0
4.5,28030,9,1000000,0
1.6,242,36,50000,0
4.17581188356988,40,24,1000,0
3.8,1103,6.6,100000,0
4.3,21804,44,1000000,0.99
4.3,20691,89,1000000,0
3,859,3.5,100000,0
4,232,32,50000,0
4.8,5865,15,100000,4.49
4.5,41,30,5000,0
4.7,413,13,10000,0
4.9,29,2.5,500,0
4.9,1288,26,10000,0
4.17581188356988,88,9.1,5000,0
4.5,1418,26,10000,0
4.6,2736,20.53,100000,0
3.9,1016,13,50000,0
4.3,109,3.5,10000,0
4.17581188356988,23,7.5,1000,0
4.8,1304467,68,10000000,0
4.6,156,2.1,10000,0
4.17581188356988,0,3,500,0
4.1,1167,72,100000,0
4.5,245104,35,5000000,0
4.3,5879,20.53,1000000,0
3.8,8175,31,1000000,0
4.3,138337,20.53,10000000,0
4.5,947515,60,10000000,0
4.6,5546,85,100000,0
4.2,4585,20.53,50000,5.99
4.6,9,6.9,1000,0
4.2,218,20.53,50000,0
4.6,11480,93,100000,0
4.5,301,5.6,10000,0
4.3,1895,72,50000,0
4.4,847,21,10000,0
4.6,19640,67,100000,0
3.9,25205,20.53,1000000,0
3.1,742,15,100000,0
4.4,138,6.2,10000,0
4.4,48451,52,1000000,0
4.6,22,8.7,1000,0
4.6,3703,3.8,100000,0
2.5,2794,3.8,1000000,0
4.6,251,3.8,1000,0.99
4.5,641219,20.53,10000000,0
4.17581188356988,24,14,1000,0
3.6,437,12,100000,0
4.17581188356988,0,46,500,0
4.7,12,13,500,0
4.6,14,4.3,500,0
3.9,4374,13,1000000,0
4.9,26,8.4,1000,0
3.9,22,3.2,1000,0
2.7,135,6.5,10000,0
2.8,636,1.4,100000,0
3.5,4,17,500,0
4.1,158,26,50000,0
4.17581188356988,20,7.9,1000,0
4.4,37122,89,1000000,0
3.3,294,19,10000,0
4.17581188356988,2,7.6,1000,0
4.8,10,11,1000,0
4.5,472,4.3,10000,0
5,100,10,1000,0
4.5,22167,88,1000000,0
4.7,38,5.3,500,0
4.17581188356988,14,19,1000,0
4.8,238,27,10000,0
4.17581188356988,0,8.7,500,0
4.17581188356988,5,19,500,0
5,2,5.9,500,0
4.1,15057,5.7,500000,0
4.2,60820,20.53,5000000,0
4.2,4977,9.8,100000,0
2.2,62,34,10000,0
4.3,45558,53,5000000,0
4.7,19784,7.3,100000,2.99
3.8,400,20.53,50000,0
4.1,15,24,1000,0
3.1,10006,53,1000000,0
4.2,246705,27,1000000,0
3,2719,17,100000,0
4.5,70,0.67,1000,0
4.17581188356988,2,20,500,0
4.4,96,7.2,10000,0
4.1,2048,24,100000,0
3,67,53,5000,0
4.17581188356988,0,13,500,0
3.6,57,32,10000,0
4,41,23,10000,0
4.5,1376,5.5,100000,1.49
4.8,41,1.9,5000,0
4.5,12572,8.5,1000000,0
4.6,84114,23,500000,0.99
4.3,13064,4.6,1000000,0
4.5,101,6.9,10000,0
4.17581188356988,8,3.5,1000,0
4.6,83,4,5000,0
2.3,3,2.4,1000,0
4.2,5,31,500,0
4,38448,27,5000000,0
4,51067,48,5000000,0
4.2,13005,9.7,1000000,0
4.7,396,12,10000,0
4.2,41693,74,1000000,0
3.9,138739,44,10000000,0
3.8,91645,36,10000000,0
4.7,20535,20.53,500000,0
4.2,51791,57,1000000,0
4.6,25744,20.53,500000,0
4.2,2231,37,500000,0
3.5,1380,6.9,500000,0
4.7,412744,10,10000000,0
4.7,12784,15,1000000,0
4.5,992,49,100000,0
4.7,24557,24,1000000,0
4.6,16041,7.3,1000000,0
4.6,267229,24,10000000,0
4.9,55723,14,1000000,0
4.2,14356,20.53,1000000,0
4.3,997,20.53,100000,0
4.4,23474,8.8,5000000,0
4.5,12293,4,1000000,0
4.3,2017,20.53,100000,0
4.4,3588,18,500000,0
4.4,767,18,100000,0
3,1279,13,100000,0
4.8,22290,13,500000,0
4.7,34279,24,1000000,0
4.6,7342,20.53,1000000,0
4,309,25,100000,0
3.5,807,4.6,500000,0
4.7,183343,20,5000000,0
4.1,213,26,50000,0
4.5,5481,69,500000,0
4.6,769,13,100000,0
4.5,45452,9.2,5000000,0
4.4,289,19,100000,0
4.3,112223,34,1000000,0
4.4,2100,20.53,100000,0
4.5,2442,13,100000,0
4.6,12034,34,1000000,0
4.7,8264,24,500000,0
4.6,1977,3.8,100000,0
4.7,62561,53,1000000,0
4.6,9016,24,1000000,0
4.17581188356988,114,7.7,10000,0
4.4,8433,5.6,100000,0
4.17581188356988,4,20.53,1000,0
4.4,12,98,1000,0
4.7,7,29,1000,0
3.4,736,8.5,50000,0
2.8,33,33,1000,0
3.1,421,53,100000,0
4.17581188356988,1,6.2,500,0
3.9,262,22,10000,0
4.17581188356988,5,17,1000,0
4.2,12,13,1000,0
4.17581188356988,64,8.5,1000,0
4.17581188356988,22,8.5,1000,0
4.4,36,24,10000,0
4.4,19212,6.9,500000,0
2.2,23,33,1000,0
4.2,31,35,5000,0
4.8,4,25,1000,0
3.2,124,7.2,10000,0
4.6,21,8.9,1000,0
4.17581188356988,38,9.4,5000,0
3.4,91,8.3,10000,0
4.2,7000,26,1000000,0
3.7,7,18,1000,0
3.7,2094,34,100000,0
3.9,56,38,5000,0
4,305,5.4,10000,0
4,17998,7.9,1000000,0
2.7,89,2.3,10000,0
3.1,364,2.3,100000,0
3.5,382,3.1,100000,0
4.5,96,12,10000,0
4.17581188356988,30,9,500,0
4.1,4538,3.3,1000000,0
4.17581188356988,14,4.9,1000,0
3.7,916,12,100000,0
4.8,6,11,1000,0
1.5,57,25,1000,0
4.6,26,7.2,500,0
4.7,11,2.2,1000,0
4.5,198,11,10000,0
4.2,17,3.4,5000,0
4.2,11,3.1,500,0.99
4.4,201426,80,5000000,0
4.6,26138,15,1000000,0
3.8,51523,36,500000,0
4.17581188356988,8,9.2,500,0
3.4,37,3.4,10000,0
4.6,6477,20,10000,7.99
5,8,3.8,500,0
4.17581188356988,7,5.6,5000,0
4.17581188356988,0,20,500,0
3.2,27,2.7,5000,0
4.4,79,3.7,10000,0
4.5,62,1.6,1000,0.99
4.5,1692,36,10000,4.99
4.5,12,4,1000,0
3.4,16,7.8,5000,0
4.1,188,4.6,10000,0
4.17581188356988,0,4.3,1000,0
4.17581188356988,1,2.8,500,0
4.2,28,7.3,1000,0
4.2,45,24,1000,0
4.7,658087,62,10000000,0
4.17581188356988,57,20.53,1000,2.49
4.3,144040,29,5000000,0
2.8,88,43,10000,0
2,11,6.2,1000,0
4.4,11,4.6,500,0
4.3,16,40,1000,0
4.6,1432809,29,10000000,0
4.7,12,6.3,500,0
3.5,293,19,50000,0
4.3,65,3.5,10000,0
4.17581188356988,6,1.1,1000,0
4.5,11,3.5,500,0
3.6,8,3.7,500,0
3.8,14,20.53,1000,0
4.2,34,4,1000,0
3.8,59,1.8,5000,0
4.1,295,3.8,50000,0
5,2,6.6,500,0
4.1,67,4.1,10000,0
4.3,14,4.3,1000,0
4.1,315,7.7,10000,0
4,8,3.6,500,0
5,7,2.3,1000,0
4.3,2746,8.7,100000,0
4.5,12,2.9,5000,0
4.4,31,4.3,1000,0
4.7,213,6.1,5000,3.99
4.4,228755,20.53,10000000,0
3.7,4379,20.53,1000000,0
4.3,3146,20.53,100000,0
4,179,14,50000,0.99
3.9,45,15,5000,0
4.9,88,66,1000,0.99
3.5,14153,20.53,1000000,0
4.4,10,7.7,500,0
4.17581188356988,62,25,10000,0
4.17581188356988,31,20.53,5000,0
4.3,21866,20.53,1000000,0
4.4,11514,2.2,500000,0
4.2,2543,4.6,100000,0
4.4,9950,15,500000,0
3.3,1045,13,100000,0
4.9,66,8.1,1000,0
4.5,51110,20.53,1000000,2.99
4.7,17861,20.53,100000,3.99
3.9,271,9.6,50000,0
4.7,1947,20.53,10000,3.9
4.7,4928,20.53,50000,2.99
